"MULTIPOLYGON(((120.0028349 30.2956785,120.0028582 30.2958991,120.0029596 30.2961027,120.0031289 30.2962691,120.0033495 30.2963822,120.0035999 30.2964307,120.003882 30.2964036,120.0041365 30.296295,120.0043327 30.2961178,120.004447 30.2958935,120.0044658 30.2956489,120.0043867 30.2954135,120.0042192 30.2952156,120.0039836 30.2950789,120.0037081 30.2950199,120.0034525 30.2950395,120.0032165 30.2951265,120.0030232 30.2952722,120.0028917 30.2954625,120.0028349 30.2956785)))","5.18"
"MULTIPOLYGON(((119.9965824 30.2872676,119.9971202 30.2874216,119.9972876 30.2869857,119.9968223 30.2868524,119.9967268 30.2868938,119.9965824 30.2872676)))","20.05"
"MULTIPOLYGON(((120.0182186 30.2980315,120.0184903 30.2981151,120.0185601 30.2979459,120.0182885 30.2978623,120.0182186 30.2980315)))","34.95"
"MULTIPOLYGON(((120.0061326 30.288011,120.0063253 30.2880622,120.0063732 30.2879277,120.0064487 30.2879478,120.0064714 30.2878839,120.0064763 30.2878016,120.0063319 30.2877632,120.0062822 30.2879026,120.0061808 30.2878756,120.0061326 30.288011)))","25.26"
"MULTIPOLYGON(((120.0110191 30.2955181,120.0117841 30.295742,120.0125577 30.2938871,120.0122189 30.2937456,120.0121646 30.2938833,120.0117328 30.2937565,120.0116181 30.2940477,120.0120079 30.2941621,120.0116039 30.2952907,120.0111496 30.2951923,120.0110191 30.2955181)))","57.05"
"MULTIPOLYGON(((120.0011666 30.2913376,120.0015595 30.2918968,120.001694 30.2918204,120.0015205 30.2915759,120.0016126 30.2913284,120.0016798 30.2913345,120.0019276 30.2904513,120.0018355 30.2904208,120.0018745 30.2903566,120.0019063 30.2903841,120.0022142 30.2902955,120.002193 30.290158,120.0017117 30.2902282,120.0011666 30.2913376)))","38.95"
"MULTIPOLYGON(((119.9997474 30.2938891,119.9999573 30.2939615,120.0000606 30.2937362,119.9998547 30.2936598,119.9997474 30.2938891)))","23.86"
"MULTIPOLYGON(((119.9993236 30.2938011,119.9995409 30.2938787,119.9997179 30.2935162,119.999498 30.2934317,119.9993236 30.2938011)))","21.78"
"MULTIPOLYGON(((120.0003583 30.2941572,120.0006024 30.2941873,120.0006171 30.294112,120.0007526 30.2941247,120.0007727 30.2939626,120.0004502 30.293848,120.0003871 30.2939898,120.0003583 30.2941572)))","14.21"
"MULTIPOLYGON(((120.0008686 30.2942295,120.0013353 30.2942874,120.0013447 30.2942145,120.0012682 30.2941821,120.0012776 30.2941079,120.000945 30.293984,120.0008914 30.2940987,120.0008686 30.2942295)))","13.08"
"MULTIPOLYGON(((120.0007961 30.294725,120.0012624 30.2947631,120.0012783 30.2946321,120.0012411 30.2946283,120.0012534 30.2945403,120.0012863 30.2945437,120.0013104 30.2943716,120.0008468 30.2943247,120.0007961 30.294725)))","13.56"
"MULTIPOLYGON(((119.9975789 30.2912655,119.9978099 30.2913455,119.9978697 30.2912166,119.9977431 30.2911728,119.9978014 30.2910472,119.9976971 30.2910111,119.9975789 30.2912655)))","20.64"
"MULTIPOLYGON(((119.9972038 30.2911398,119.9974394 30.2912228,119.997561 30.2909654,119.9974513 30.2909267,119.9973867 30.2910635,119.9972608 30.2910192,119.9972038 30.2911398)))","20.62"
"MULTIPOLYGON(((119.9980847 30.2911771,119.9982082 30.2912192,119.9983081 30.2910007,119.9981846 30.2909586,119.9980847 30.2911771)))","19.57"
"MULTIPOLYGON(((119.9972184 30.2907739,119.9975495 30.2908611,119.9975864 30.2907567,119.9972553 30.2906695,119.9972184 30.2907739)))","20.87"
"MULTIPOLYGON(((119.9968886 30.2910008,119.9971089 30.291078,119.9971535 30.2909889,119.9969286 30.2909077,119.9968886 30.2910008)))","21.15"
"MULTIPOLYGON(((119.9863527 30.2874894,119.9865602 30.2875591,119.9865974 30.2874764,119.9863899 30.2874068,119.9863527 30.2874894)))","62.01"
"MULTIPOLYGON(((119.9854074 30.287159,119.9861706 30.2874412,119.9862182 30.2873453,119.9854549 30.2870631,119.9854074 30.287159)))","63.33"
"MULTIPOLYGON(((119.9846391 30.2869077,119.9852497 30.2871018,119.9852868 30.2870148,119.9846762 30.2868207,119.9846391 30.2869077)))","45.52"
"MULTIPOLYGON(((119.9853815 30.286558,119.9857884 30.2866823,119.9858228 30.2865985,119.9854158 30.2864742,119.9853815 30.286558)))","58.27"
"MULTIPOLYGON(((119.9877417 30.2875605,119.9882738 30.2877338,119.9883034 30.287666,119.9877713 30.2874927,119.9877417 30.2875605)))","14.07"
"MULTIPOLYGON(((119.9872014 30.2877596,119.9882204 30.2881118,119.9882671 30.2880109,119.9872482 30.2876587,119.9872014 30.2877596)))","62.97"
"MULTIPOLYGON(((119.9877915 30.2865876,119.9881641 30.286697,119.9882009 30.2866036,119.9878283 30.2864941,119.9877915 30.2865876)))","36.85"
"MULTIPOLYGON(((119.9883498 30.2867291,119.9887224 30.2868386,119.9887592 30.2867451,119.9883866 30.2866357,119.9883498 30.2867291)))","34.73"
"MULTIPOLYGON(((119.9889181 30.28597,119.9891206 30.2860299,119.9891633 30.2859223,119.9889608 30.2858625,119.9889181 30.28597)))","44.88"
"MULTIPOLYGON(((119.9874236 30.2864525,119.9876261 30.2865123,119.9876688 30.2864048,119.9874662 30.2863449,119.9874236 30.2864525)))","60.86"
"MULTIPOLYGON(((119.9861036 30.2864575,119.9865677 30.2865825,119.9866052 30.2864945,119.9861439 30.2863741,119.9861036 30.2864575)))","40.31"
"MULTIPOLYGON(((119.9907275 30.290942,119.9909311 30.2909798,119.9909547 30.2908849,119.9907511 30.2908472,119.9907275 30.290942)))","6.43"
"MULTIPOLYGON(((119.9848369 30.2881424,119.9850511 30.2882162,119.9850771 30.2881599,119.9848629 30.2880862,119.9848369 30.2881424)))","22.28"
"MULTIPOLYGON(((119.984777 30.2882759,119.9849913 30.2883497,119.9850172 30.2882935,119.984803 30.2882197,119.984777 30.2882759)))","19.04"
"MULTIPOLYGON(((119.9840142 30.2879626,119.9840829 30.287981,119.9841764 30.28772,119.9841077 30.2877017,119.9840142 30.2879626)))","6.40"
"MULTIPOLYGON(((119.9845909 30.2886327,119.9848792 30.2887261,119.9849139 30.2886462,119.9846257 30.2885527,119.9845909 30.2886327)))","5.89"
"MULTIPOLYGON(((119.9873675 30.2903005,119.9875293 30.2903568,119.9875697 30.2902705,119.9874078 30.2902141,119.9873675 30.2903005)))","18.87"
"MULTIPOLYGON(((119.986753 30.2904012,119.9871821 30.290547,119.9872276 30.2904473,119.9867984 30.2903015,119.986753 30.2904012)))","18.23"
"MULTIPOLYGON(((119.9845047 30.2893287,119.9848867 30.2894611,119.984927 30.2893743,119.984545 30.2892419,119.9845047 30.2893287)))","19.84"
"MULTIPOLYGON(((119.9871671 30.2913076,119.9872862 30.2913459,119.9873631 30.2911675,119.987244 30.2911292,119.9871671 30.2913076)))","12.22"
"MULTIPOLYGON(((119.9960801 30.2958885,119.9965066 30.2960041,119.9965442 30.2959007,119.9961177 30.2957851,119.9960801 30.2958885)))","42.64"
"MULTIPOLYGON(((119.9959837 30.2964477,119.9962444 30.2964806,119.9962633 30.2963688,119.9960026 30.2963358,119.9959837 30.2964477)))","61.81"
"MULTIPOLYGON(((119.9967144 30.2960588,119.9969163 30.2961273,119.9969624 30.2960261,119.9967605 30.2959576,119.9967144 30.2960588)))","62.83"
"MULTIPOLYGON(((119.9916337 30.2911158,119.9917844 30.2911683,119.9918216 30.2910888,119.9916709 30.2910362,119.9916337 30.2911158)))","5.43"
"MULTIPOLYGON(((119.9937739 30.2923994,119.9938601 30.2924313,119.9938881 30.2923751,119.9939307 30.2923814,119.9939503 30.292342,119.9938254 30.2922958,119.9937739 30.2923994)))","14.42"
"MULTIPOLYGON(((119.9883992 30.292559,119.9888543 30.2925651,119.9888585 30.2923345,119.9884034 30.2923285,119.9883992 30.292559)))","27.14"
"MULTIPOLYGON(((119.9890226 30.292584,119.9894254 30.2925864,119.9894264 30.2924592,119.9890236 30.2924568,119.9890226 30.292584)))","21.65"
"MULTIPOLYGON(((119.992326 30.2919035,119.9926453 30.2920116,119.9926831 30.2919286,119.9923638 30.2918205,119.992326 30.2919035)))","9.97"
"MULTIPOLYGON(((120.0084866 30.2925258,120.0089498 30.2926603,120.0090071 30.2925132,120.0085439 30.2923786,120.0084866 30.2925258)))","19.80"
"MULTIPOLYGON(((120.0093563 30.2936806,120.0095338 30.2937351,120.0096361 30.2934865,120.0094586 30.2934321,120.0093563 30.2936806)))","23.20"
"MULTIPOLYGON(((120.00549 30.2937623,120.0056337 30.2938354,120.0058417 30.2935303,120.005698 30.2934572,120.00549 30.2937623)))","27.53"
"MULTIPOLYGON(((120.0065427 30.2927192,120.0066842 30.2928517,120.0068124 30.2927497,120.0066709 30.2926172,120.0065427 30.2927192)))","19.70"
"MULTIPOLYGON(((120.0067926 30.2929182,120.0069997 30.2931197,120.0071458 30.2930077,120.0069387 30.2928062,120.0067926 30.2929182)))","29.43"
"MULTIPOLYGON(((120.0040804 30.286107,120.0044487 30.2862102,120.0045802 30.2858601,120.0043953 30.2858083,120.0043319 30.2859772,120.0041485 30.2859258,120.0040804 30.286107)))","46.42"
"MULTIPOLYGON(((120.0147637 30.2887329,120.0148128 30.2887488,120.0148013 30.2887755,120.0148722 30.2887984,120.0148863 30.2887657,120.0149862 30.288798,120.0149729 30.2888288,120.0150356 30.288849,120.0150485 30.2888192,120.0151033 30.2888369,120.0151482 30.288733,120.0148108 30.288624,120.0147637 30.2887329)))","16.55"
"MULTIPOLYGON(((120.0150184 30.2882563,120.0150675 30.2882722,120.015056 30.2882989,120.0151269 30.2883218,120.015141 30.2882891,120.0152409 30.2883214,120.0152276 30.2883522,120.0152903 30.2883724,120.0153032 30.2883426,120.015358 30.2883603,120.0154029 30.2882564,120.0150655 30.2881474,120.0150184 30.2882563)))","18.18"
"MULTIPOLYGON(((120.0158658 30.2881901,120.0159288 30.2882085,120.0159204 30.28823,120.0159711 30.2882447,120.0159622 30.2882674,120.0160464 30.288292,120.0160563 30.2882666,120.0161099 30.2882822,120.0161178 30.2882619,120.016177 30.2882791,120.0162232 30.2881608,120.0161641 30.2881436,120.0161702 30.288128,120.0159849 30.288074,120.0159779 30.2880919,120.0159117 30.2880726,120.0158658 30.2881901)))","23.05"
"MULTIPOLYGON(((120.0088492 30.2872721,120.0090284 30.2873242,120.0090504 30.2872678,120.0088712 30.2872157,120.0088492 30.2872721)))","5.22"
"MULTIPOLYGON(((120.0085089 30.28621,120.0087939 30.2862906,120.0088187 30.2862249,120.0085337 30.2861444,120.0085089 30.28621)))","10.32"
"MULTIPOLYGON(((120.008572 30.2861332,120.0088006 30.2862008,120.0088226 30.2861452,120.008594 30.2860776,120.008572 30.2861332)))","6.16"
"MULTIPOLYGON(((120.0085172 30.2860292,120.0085797 30.286046,120.0086196 30.2859359,120.008557 30.2859191,120.0085172 30.2860292)))","6.20"
"MULTIPOLYGON(((120.0079853 30.2859921,120.0080565 30.2860133,120.0081475 30.2857859,120.0080762 30.2857647,120.0079853 30.2859921)))","8.28"
"MULTIPOLYGON(((120.007372 30.2865548,120.0076588 30.2866333,120.0076775 30.2865823,120.0073907 30.2865038,120.007372 30.2865548)))","6.25"
"MULTIPOLYGON(((120.0071014 30.2858325,120.0074292 30.2859268,120.0074488 30.2858758,120.0071211 30.2857816,120.0071014 30.2858325)))","11.13"
"MULTIPOLYGON(((120.0060785 30.2864034,120.0061411 30.2864215,120.0062521 30.2861347,120.0061896 30.2861167,120.0060785 30.2864034)))","5.81"
"MULTIPOLYGON(((120.006456 30.2860621,120.0065186 30.2860801,120.0066297 30.2857934,120.0065671 30.2857753,120.006456 30.2860621)))","5.60"
"MULTIPOLYGON(((120.0168659 30.2912539,120.017134 30.291344,120.0171647 30.2912759,120.0173868 30.2913505,120.0174857 30.2911311,120.0172481 30.2910513,120.0172267 30.2910988,120.016974 30.291014,120.0168659 30.2912539)))","25.09"
"MULTIPOLYGON(((119.9974148 30.2916203,119.9975222 30.2916559,119.9975916 30.2914997,119.9979267 30.2916108,119.9978683 30.2917419,119.9979964 30.2917844,119.9980858 30.2915834,119.9975153 30.2913943,119.9974148 30.2916203)))","14.06"
"MULTIPOLYGON(((120.0164838 30.2915626,120.0166865 30.291626,120.0166643 30.2916788,120.0172201 30.2918528,120.017296 30.2916718,120.0169574 30.2915658,120.0169883 30.2914922,120.0165685 30.2913608,120.0164838 30.2915626)))","49.62"
"MULTIPOLYGON(((119.9983997 30.2878677,119.9984173 30.2878728,119.9984149 30.2878788,119.9984577 30.2878913,119.9984496 30.2879121,119.9985321 30.2879361,119.9985403 30.2879152,119.9986512 30.2879475,119.9986431 30.2879683,119.9987281 30.287993,119.9987362 30.2879722,119.9988475 30.2880045,119.9988393 30.2880253,119.998922 30.2880493,119.9989301 30.2880285,119.9989754 30.2880417,119.9989777 30.2880356,119.9989954 30.2880408,119.9990298 30.2879524,119.9989749 30.2879364,119.9989793 30.2879251,119.9988805 30.2878964,119.9988761 30.2879077,119.9987809 30.2878801,119.9987853 30.2878687,119.998685 30.2878396,119.9986806 30.2878509,119.998586 30.2878234,119.9985904 30.2878121,119.9984913 30.2877833,119.9984869 30.2877946,119.9984341 30.2877793,119.9983997 30.2878677)))","29.24"
"MULTIPOLYGON(((119.9966552 30.2901309,119.9966648 30.2901336,119.9966574 30.2901529,119.9967212 30.2901709,119.9967142 30.2901894,119.9967994 30.2902135,119.9968064 30.2901951,119.9969371 30.2902321,119.9969301 30.2902506,119.9970159 30.2902749,119.9970229 30.2902564,119.9971543 30.2902937,119.9971473 30.2903121,119.9972322 30.2903362,119.9972392 30.2903177,119.9972982 30.2903344,119.9973042 30.2903187,119.9973194 30.290323,119.9973473 30.2902496,119.997332 30.2902453,119.9973366 30.2902334,119.9972858 30.290219,119.9972887 30.2902112,119.9971895 30.290183,119.9971865 30.2901909,119.9970673 30.2901571,119.9970703 30.2901493,119.9969754 30.2901224,119.9969724 30.2901302,119.9968498 30.2900955,119.9968527 30.2900876,119.9967564 30.2900603,119.9967534 30.2900681,119.9966958 30.2900518,119.9966921 30.2900617,119.9966825 30.290059,119.9966552 30.2901309)))","62.94"
"MULTIPOLYGON(((119.9982478 30.2895347,119.9982594 30.289538,119.9982518 30.2895576,119.9983324 30.289581,119.9983283 30.2895914,119.9984102 30.2896152,119.9984142 30.2896047,119.9985849 30.2896542,119.9985809 30.2896646,119.9986653 30.2896891,119.9986693 30.2896787,119.9987476 30.2897014,119.9987552 30.2896818,119.9987679 30.2896854,119.9987953 30.2896148,119.9987827 30.2896111,119.9987893 30.2895941,119.9987264 30.2895759,119.9987314 30.2895629,119.9986227 30.2895314,119.9986176 30.2895443,119.9984702 30.2895016,119.9984752 30.2894886,119.9983693 30.289458,119.9983643 30.2894709,119.9982935 30.2894504,119.9982878 30.2894649,119.9982762 30.2894616,119.9982478 30.2895347)))","37.42"
"MULTIPOLYGON(((119.9980964 30.289048,119.9981083 30.2890515,119.9981026 30.2890666,119.9981817 30.2890892,119.9981777 30.2890996,119.9982639 30.2891242,119.9982679 30.2891138,119.9983463 30.2891361,119.9983521 30.289121,119.9983644 30.2891245,119.9983959 30.2890423,119.9983835 30.2890388,119.9983903 30.2890212,119.998325 30.2890026,119.9983295 30.2889908,119.9982186 30.2889592,119.9982141 30.2889709,119.9981465 30.2889517,119.9981398 30.2889693,119.9981278 30.2889658,119.9980964 30.289048)))","61.16"
"MULTIPOLYGON(((120.0005346 30.2884764,120.0007085 30.28855,120.0007535 30.2884707,120.0007345 30.2884626,120.0007711 30.2883982,120.0007896 30.288406,120.0008723 30.2882602,120.0008508 30.2882511,120.0008705 30.2882163,120.0008205 30.2881952,120.0008358 30.2881681,120.000734 30.288125,120.0005346 30.2884764)))","17.84"
"MULTIPOLYGON(((120.0006299 30.2892791,120.0006688 30.289425,120.0008257 30.2895362,120.000945 30.2894065,120.0008337 30.2893323,120.0007988 30.2892212,120.000705 30.2891806,120.0006889 30.2892061,120.0006755 30.2892015,120.0006299 30.2892791)))","14.58"
"MULTIPOLYGON(((120.0007639 30.2924986,120.0009724 30.2925618,120.001092 30.2922676,120.0008835 30.2922044,120.0007639 30.2924986)))","14.18"
"MULTIPOLYGON(((120.0015603 30.2927672,120.0017388 30.2928227,120.0018696 30.2925092,120.0016911 30.2924536,120.0015603 30.2927672)))","14.34"
"MULTIPOLYGON(((120.0017249 30.2879789,120.0018887 30.2880256,120.0018975 30.2880056,120.0021097 30.2880663,120.0020435 30.2882339,120.0018291 30.2884902,120.0017361 30.2886013,120.0017986 30.2886373,120.0018905 30.2885236,120.0021078 30.2882549,120.0021745 30.2880884,120.0027959 30.2882705,120.002692 30.2885364,120.0029405 30.2886077,120.0031073 30.2886555,120.003129 30.2885968,120.0029634 30.2885489,120.0027847 30.2884973,120.0028673 30.2882907,120.0035123 30.2884782,120.0035037 30.2885018,120.0036499 30.2885417,120.0037443 30.2883071,120.0035824 30.2882593,120.0035737 30.2882811,120.0029518 30.2880994,120.0029805 30.2880329,120.0031386 30.288097,120.0033061 30.2881649,120.0033322 30.2881154,120.0029345 30.287952,120.0028821 30.2880796,120.0022656 30.2878996,120.002344 30.2876895,120.0020731 30.2876196,120.001908 30.287577,120.0018859 30.2876356,120.0020503 30.2876798,120.0022491 30.2877334,120.0021923 30.2878829,120.0019682 30.287814,120.001974 30.2877942,120.0018131 30.2877479,120.0017249 30.2879789)))","6.07"
"MULTIPOLYGON(((120.0135575 30.2748648,120.014144 30.2750316,120.0141971 30.2748924,120.0136106 30.2747256,120.0135575 30.2748648)))","27.66"
"MULTIPOLYGON(((120.016081 30.2777829,120.0165109 30.2778794,120.0165559 30.2777297,120.016126 30.2776333,120.016081 30.2777829)))","50.42"
"MULTIPOLYGON(((120.0186757 30.2782632,120.018774 30.2782908,120.0186846 30.2785281,120.0188529 30.2785754,120.0189105 30.2784227,120.0189711 30.2782621,120.0187044 30.2781871,120.0186757 30.2782632)))","15.16"
"MULTIPOLYGON(((120.0144803 30.2809177,120.0153638 30.2811546,120.0153947 30.2810686,120.0153447 30.2810552,120.0145113 30.2808317,120.0144803 30.2809177)))","26.38"
"MULTIPOLYGON(((120.0147826 30.2813781,120.015377 30.2815291,120.0154339 30.281362,120.0148396 30.281211,120.0147826 30.2813781)))","47.90"
"MULTIPOLYGON(((120.0170061 30.283932,120.0193186 30.2845365,120.0199548 30.2847028,120.0218469 30.2851974,120.0218791 30.2850903,120.0170557 30.2837934,120.0170061 30.283932)))","25.07"
"MULTIPOLYGON(((120.0192028 30.2848687,120.0198307 30.2850371,120.0199548 30.2847028,120.0193186 30.2845365,120.0192028 30.2848687)))","21.08"
"MULTIPOLYGON(((120.019914 30.2780799,120.0201474 30.2781448,120.0203003 30.2780174,120.02091 30.2781842,120.0211063 30.2780255,120.0208569 30.2779629,120.0202439 30.2778089,120.019914 30.2780799)))","23.68"
"MULTIPOLYGON(((120.019914 30.2780799,120.0200481 30.2785339,120.020649 30.2786891,120.0207536 30.2790644,120.0216816 30.2793168,120.022092 30.278974,120.0220464 30.2788258,120.021814 30.2787625,120.021858 30.2789172,120.0216333 30.2791176,120.020936 30.2789115,120.0208662 30.2786706,120.0210003 30.2785409,120.0209481 30.2783347,120.0207241 30.2785316,120.0202305 30.278388,120.0201474 30.2781448,120.019914 30.2780799)))","13.04"
"MULTIPOLYGON(((120.0209481 30.2783347,120.0210003 30.2785409,120.021814 30.2787625,120.0220464 30.2788258,120.022289 30.2786239,120.022722 30.2782636,120.0229208 30.2780982,120.0226899 30.278024,120.0225663 30.2781257,120.0221063 30.2785041,120.0219746 30.2786124,120.0211894 30.2783985,120.0209481 30.2783347)))","13.54"
"MULTIPOLYGON(((120.0147664 30.2862881,120.0153055 30.2864399,120.0153726 30.2862622,120.0148334 30.2861105,120.0147664 30.2862881)))","12.16"
"MULTIPOLYGON(((120.0188957 30.2853879,120.0209188 30.2859309,120.0211163 30.2853821,120.0198307 30.2850371,120.0192028 30.2848687,120.0190884 30.2848379,120.0190256 30.2850125,120.0206454 30.2854474,120.020569 30.2856597,120.018954 30.285226,120.0188957 30.2853879)))","45.00"
"MULTIPOLYGON(((120.0179041 30.2865964,120.0180594 30.2866386,120.0180282 30.2867246,120.018245 30.2867834,120.0182733 30.2867056,120.0185166 30.2867717,120.0185904 30.2865691,120.0186932 30.286597,120.0187463 30.2864513,120.0186455 30.2864239,120.0189321 30.2856371,120.0190241 30.2856621,120.0190796 30.2855099,120.0189733 30.285481,120.0190208 30.2853506,120.0191079 30.2853742,120.0192283 30.2850432,120.0191568 30.2850238,120.0190524 30.2853108,120.018965 30.2852871,120.018464 30.2866655,120.0179314 30.2865212,120.0179041 30.2865964)))","13.81"
"MULTIPOLYGON(((120.022646 30.2778975,120.0226899 30.278024,120.0229208 30.2780982,120.0228553 30.2778603,120.0228218 30.2777386,120.022646 30.2778975)))","26.14"
"MULTIPOLYGON(((120.0200247 30.2773062,120.0200919 30.2776333,120.0207993 30.2778049,120.0209013 30.2777286,120.0210083 30.2776374,120.0210794 30.2775767,120.0209909 30.2772803,120.0202813 30.2770908,120.0200247 30.2773062)))","28.11"
"MULTIPOLYGON(((120.0204132 30.2813603,120.0204588 30.2815942,120.0207726 30.2816683,120.0207994 30.2816382,120.0208504 30.281622,120.0209148 30.281629,120.0210194 30.2816498,120.0211883 30.2817355,120.0213681 30.281805,120.0215156 30.2818351,120.021639 30.2818513,120.0217167 30.2818467,120.0217033 30.28171,120.0216953 30.2816405,120.0216577 30.2815317,120.0214834 30.281483,120.0214324 30.2814993,120.0213841 30.281446,120.0210998 30.2813765,120.0211186 30.28149,120.0210676 30.2814367,120.021022 30.2813858,120.0209791 30.2813024,120.020845 30.2812699,120.0208692 30.2813834,120.0208906 30.2814738,120.0208236 30.2814066,120.0207994 30.2813487,120.0207646 30.2813116,120.0206868 30.2812862,120.0204695 30.2812259,120.020499 30.2813858,120.0204132 30.2813603)))","16.40"
"MULTIPOLYGON(((120.0181093 30.2818107,120.0199412 30.2823179,120.0200181 30.2821108,120.0199856 30.2821018,120.0196608 30.2820119,120.019755 30.2817399,120.0184641 30.2813815,120.018374 30.2816588,120.0181886 30.2816044,120.0181093 30.2818107)))","19.07"
"MULTIPOLYGON(((120.0162333 30.2759346,120.0166886 30.2760233,120.016726 30.2758841,120.0162683 30.2758015,120.0162333 30.2759346)))","40.30"
"MULTIPOLYGON(((120.015513 30.275255,120.0156881 30.2752731,120.0157114 30.2751421,120.0155363 30.2751239,120.015513 30.275255)))","52.61"
"MULTIPOLYGON(((120.0155375 30.2746984,120.0157126 30.2747166,120.015736 30.2745855,120.0155608 30.2745673,120.0155375 30.2746984)))","54.88"
"MULTIPOLYGON(((120.0160255 30.274763,120.0162006 30.2747811,120.016224 30.27465,120.0160488 30.2746319,120.0160255 30.274763)))","48.50"
"MULTIPOLYGON(((120.0171825 30.2754859,120.0176215 30.2755242,120.0176448 30.275381,120.0171988 30.2753407,120.0171825 30.2754859)))","47.53"
"MULTIPOLYGON(((120.0193546 30.2765166,120.0198166 30.276571,120.0198309 30.2764807,120.0193688 30.2764263,120.0193546 30.2765166)))","33.80"
"MULTIPOLYGON(((120.0190539 30.2761469,120.0194806 30.2761812,120.0194932 30.2760643,120.0190665 30.2760301,120.0190539 30.2761469)))","29.46"
"MULTIPOLYGON(((120.0150641 30.2781658,120.0157669 30.2783577,120.0158065 30.2782496,120.0151036 30.2780577,120.0150641 30.2781658)))","36.66"
"MULTIPOLYGON(((120.0189197 30.2770247,120.0193597 30.2771508,120.0194242 30.2769829,120.0193978 30.2769753,120.0190243 30.2768682,120.0189843 30.2768568,120.0189197 30.2770247)))","39.85"
"MULTIPOLYGON(((120.010453 30.275592,120.0112032 30.2757908,120.0112496 30.2756603,120.0104993 30.2754615,120.010453 30.275592)))","24.44"
"MULTIPOLYGON(((120.0105345 30.2750066,120.0112847 30.2752054,120.011331 30.2750749,120.0105808 30.2748761,120.0105345 30.2750066)))","21.93"
"MULTIPOLYGON(((120.0141682 30.2754398,120.0147648 30.2755773,120.0148086 30.2754358,120.014212 30.2752983,120.0141682 30.2754398)))","25.46"
"MULTIPOLYGON(((120.0142549 30.2751626,120.0148515 30.2753001,120.0148952 30.2751586,120.0142986 30.2750211,120.0142549 30.2751626)))","27.71"
"MULTIPOLYGON(((120.0145772 30.2891089,120.0148502 30.289189,120.0149162 30.2890213,120.0146432 30.2889411,120.0145772 30.2891089)))","44.98"
"MULTIPOLYGON(((120.015758 30.2887008,120.0159818 30.2887667,120.016061 30.2885662,120.0158372 30.2885003,120.015758 30.2887008)))","29.37"
"MULTIPOLYGON(((120.017433 30.2908239,120.0175347 30.290856,120.0175089 30.2909169,120.0177296 30.2909865,120.0178341 30.2907392,120.0174945 30.2906351,120.017433 30.2908239)))","28.77"
"MULTIPOLYGON(((120.0103256 30.2864986,120.0104941 30.2865488,120.0104906 30.2865576,120.0105225 30.2865671,120.0105248 30.2865614,120.0105434 30.2865669,120.0105407 30.2865736,120.0105752 30.2865838,120.0105796 30.2865728,120.0107459 30.2866223,120.0108055 30.2864731,120.0103857 30.2863481,120.0103256 30.2864986)))","47.06"
"MULTIPOLYGON(((120.0117121 30.2869908,120.0118404 30.2870274,120.0117744 30.2872003,120.0119512 30.2872506,120.0120168 30.2870788,120.0121099 30.2871054,120.0120436 30.2872789,120.012209 30.287326,120.0122628 30.2871852,120.0121289 30.287147,120.0121963 30.2869707,120.0120336 30.2869243,120.0119675 30.2870972,120.0118701 30.2870694,120.011936 30.2868969,120.0117665 30.2868486,120.0117121 30.2869908)))","11.62"
"MULTIPOLYGON(((120.012457 30.287341,120.0126441 30.2873953,120.0126814 30.2872994,120.0128953 30.2873615,120.0129598 30.2871955,120.012768 30.2871399,120.0127277 30.2872434,120.0125186 30.2871827,120.012457 30.287341)))","21.44"
"MULTIPOLYGON(((120.0124155 30.2870695,120.0126033 30.2871228,120.012665 30.2869606,120.0124772 30.2869074,120.0124155 30.2870695)))","22.00"
"MULTIPOLYGON(((120.0181579 30.2820963,120.0186449 30.2822253,120.0186666 30.2821643,120.0181796 30.2820353,120.0181579 30.2820963)))","10.48"
"MULTIPOLYGON(((120.017564 30.2819357,120.0180628 30.2820678,120.0180843 30.282007,120.0175856 30.2818749,120.017564 30.2819357)))","9.43"
"MULTIPOLYGON(((120.0170141 30.2818037,120.0174334 30.2819147,120.0174775 30.2817904,120.0170583 30.2816794,120.0170141 30.2818037)))","8.62"
"MULTIPOLYGON(((120.0206201 30.2801035,120.0206244 30.2801219,120.0206448 30.2801285,120.0206634 30.2801133,120.0206569 30.2800954,120.0206359 30.2800907,120.0206201 30.2801035)))","9.82"
"MULTIPOLYGON(((120.0201371 30.2798995,120.020153 30.2799044,120.0201627 30.279949,120.0201567 30.2799663,120.0201846 30.2799742,120.0201931 30.2799495,120.0201941 30.2799191,120.0201921 30.2799089,120.0201965 30.2798973,120.0201435 30.2798825,120.0201371 30.2798995)))","7.96"
"MULTIPOLYGON(((120.0201846 30.2799742,120.0202154 30.2799828,120.0202419 30.2799101,120.0202013 30.2798987,120.0201941 30.2799191,120.0201931 30.2799495,120.0201846 30.2799742)))","8.14"
"MULTIPOLYGON(((120.0204125 30.2801331,120.020552 30.2801722,120.0206512 30.2799084,120.0205117 30.2798693,120.0204963 30.2799103,120.0204721 30.2799747,120.0204341 30.2800757,120.0204125 30.2801331)))","10.77"
"MULTIPOLYGON(((120.0199875 30.2802179,120.0199944 30.2802476,120.0199922 30.2802533,120.020034 30.2802645,120.0200397 30.2802491,120.0200316 30.2802194,120.0200359 30.2802092,120.0199949 30.2801977,120.0199875 30.2802179)))","13.01"
